World_Bank_income_group,date,population,estimated_daily_excess_deaths_per_100k,estimated_daily_excess_deaths_ci_95_top_per_100k,estimated_daily_excess_deaths_ci_90_top_per_100k,estimated_daily_excess_deaths_ci_50_top_per_100k,estimated_daily_excess_deaths_ci_50_bot_per_100k,estimated_daily_excess_deaths_ci_90_bot_per_100k,estimated_daily_excess_deaths_ci_95_bot_per_100k,estimated_daily_excess_deaths_raw_estimate_per_100k,daily_excess_deaths_per_100k,daily_covid_deaths_per_100k
Low income,2021-03-01,685980395,0.23337188035315387,0.4428647857338597,0.42408916075850395,0.3486892003591521,0.14065812350363258,0.01320288180227227,-0.037385669091972426,0,0,0.0069139002143056875
Low income,2021-03-08,685980395,0.24461893011799937,0.5061219084739392,0.47390670081839786,0.36304869663715067,0.14594937182431167,0.0054510664503477834,-0.036270011283020466,0,0,0.007101514905538955
Low income,2021-03-15,685980395,0.3168402115628181,0.4908533586817296,0.46489044571013916,0.33951601724494646,0.1438051021403592,8.328706840008049e-4,-0.004144638627922655,0,0,0.009392396702532587
Low income,2021-03-22,685980395,0.32740606023213636,0.5030364448296746,0.48655391983488305,0.34281894244610517,0.15497339902702958,0.021545277035205524,-0.002209551994824821,0,0,0.010038333529925444
Low income,2021-03-29,685980395,0.28186243942116573,0.5100389906344611,0.4972576979948897,0.3722560063249368,0.15452829034521373,0.01870759952965722,-0.009996343260370853,0,0,0.012307931919832782
Low income,2020-11-30,685980395,0.3257025005536503,0.4553534612706367,0.44761033135787454,0.3257025005536503,0.13076194509246175,0.0026996996841299114,-0.0765202214864813,0.23735556099486121,0.008184674517064179,0.00628953834752085
Low income,2020-12-07,685980395,0.2876889462497472,0.511131413953963,0.5081070586435903,0.34243306186192407,0.1453139301232872,-0.004212492589101508,-0.056082804329485814,0.23735556099486121,0.008184674517064179,0.006393477178017602
Low income,2020-12-14,685980395,0.3111808375094615,0.519065522824933,0.5150254830090031,0.3835397318987055,0.15248062715721605,0.022448213966335624,0.010148328946282934,0.23735556099486121,0.008184674517064179,0.0070805230519743936
Low income,2020-08-24,685980395,0.2406216660292705,0.4159107432759085,0.3616248394037692,0.24510096692610944,0.08140755643957474,-0.060651632149228134,-0.11840790222164099,0.0910831591429103,0.0031407985911348383,0.0056645933736925525
Low income,2020-12-28,685980395,0.36560579664769033,0.5862065942212734,0.5732053536204916,0.3999881593843771,0.19582002748662208,0.04286039274049532,-0.012961314039486322,0.23735556099486121,0.008184674517064179,0.006393914508300197
Low income,2020-11-23,685980395,0.22378437752735517,0.44355137330381894,0.3682366771414689,0.2625563849065832,0.11453982958511011,0.005629477203233785,-0.0363583106015698,0.23735556099486121,0.008184674517064179,0.006706022553312183
Low income,2020-12-21,685980395,0.30845573823157585,0.5811687656099529,0.5443037068943506,0.39646391816840093,0.17263389517700198,0.04930790292126603,0.03249770784301767,0.23735556099486121,0.008184674517064179,0.012807654656078036
Lower middle income,2020-01-06,2954075487,0.07058015240119254,0.18437602358440444,0.13963734779303916,0.07058015240119254,-0.021858190396235537,-0.07681285657901556,-0.15706565101519335,0,0,0
Lower middle income,2020-01-20,2954075487,0.06914873540939703,0.18678991607811601,0.14259590585648102,0.06914873540939703,-0.02486171172863891,-0.07449209784057712,-0.160536555326168,0,0,0
Lower middle income,2020-01-13,2954075487,0.07268696678659597,0.1908774478871342,0.14542518512159355,0.07268696678659597,-0.025716519644663958,-0.07761727008554119,-0.15722211784796591,0,0,0
Lower middle income,2020-02-03,2954075487,0.06399413655113596,0.1736078603049825,0.12845041487589612,0.06399413655113596,-0.030039593682668078,-0.0830890562577177,-0.1879744915665996,-0.1595661755791336,-0.0032564525628394616,0
Lower middle income,2020-01-01,2954075487,0.0672682177210903,0.1702781909802653,0.13555021357705554,0.0672682177210903,-0.03003659594429751,-0.08426192709096275,-0.17820846804157311,0,0,0
Lower middle income,2020-02-10,2954075487,0.06347992172980597,0.1699149522265127,0.12975055917943287,0.06347992172980597,-0.03029841854743726,-0.12528362392808728,-0.1846575691690211,-0.1595661755791336,-0.0032564525628394616,0
Lower middle income,2020-02-17,2954075487,0.008186283390134875,0.17181896319562856,0.12318618548915522,0.027282170730385236,-0.032918185781632026,-0.08425883530913862,-0.14733817035285984,-0.14653171703380852,-0.0029904432047716018,0
Lower middle income,2020-02-24,2954075487,0.005171579512735645,0.16809459280364372,0.12088313884180958,0.024176719830642335,-0.04032762948668133,-0.0909341907867289,-0.14082211223942165,-0.14653171703380852,-0.0029904432047716018,0
Lower middle income,2020-03-02,2954075487,0.019248031820721958,0.21039757073052356,0.18005805483240397,0.05933161762123941,-0.023866832178110337,-0.0885646426938011,-0.13539272511882564,-0.14971711572158378,-0.003055451341256812,0
Lower middle income,2020-01-27,2954075487,0.06952470586440734,0.18011518884038394,0.132296925674243,0.06952470586440734,-0.029251058724727688,-0.07895576101104462,-0.17268577119008915,0,0,0
Lower middle income,2020-03-09,2954075487,0.012820490298579361,0.1874821655251048,0.12176030675530358,0.05172665616033843,-0.024339336664105787,-0.08893049156173577,-0.14925136970437466,-0.3608386165206291,-0.007364053398380185,4.840770001623184e-6
Lower middle income,2020-03-23,2954075487,0.005035645867950688,0.11854060230234995,0.09940982606264269,0.03476952002345202,-0.026341269957209642,-0.12062173290664657,-0.12845841477932954,-0.40821533928025827,-0.008330925291433844,3.91797706285222e-4
Lower middle income,2020-03-30,2954075487,0.001637294414786546,0.14002566821902632,0.13176167810069714,0.03746143485248881,-0.03847870934685043,-0.11614081253847626,-0.13976860708482614,-0.40309698666315735,-0.00822646911557464,0.001112327702680673
Lower middle income,2020-04-06,2954075487,-0.0035858538287638323,0.14441346581001246,0.12814778719210781,0.04103173688576061,-0.044314375495775424,-0.14877142303006424,-0.15844601089479685,-0.6879154740479902,-0.014039091307101844,0.002756530777847384
Lower middle income,2020-12-21,2954075487,0.41206404112188705,0.6971579007117232,0.6224698502569277,0.4744729448585529,0.2682976121232953,0.17715069966697716,0.1657237950289881,1.2448186423661098,0.025404462089104282,0.03280694769869298
Lower middle income,2020-12-28,2954075487,0.34633773671163975,0.6144265898338984,0.5738136292387629,0.34683171467432755,0.20230722356108125,0.09657657784831883,0.0925864644071081,1.4724954875606584,0.03005092831756446,0.02756964077539837
Lower middle income,2021-01-04,2954075487,0.3204471708538469,0.5995488056347,0.5448650669218685,0.33757410751093797,0.17939221626749616,0.08191145479186965,0.06710786908581083,0.524600613738679,0.010706134974258753,0.027608366935411355
Lower middle income,2021-01-11,2954075487,0.3086820735217672,0.6149875310091107,0.5259515259775119,0.3202967118903049,0.1613337640512739,0.06857486978972281,0.0669600022880337,0.5240082118153341,0.010694045139088448,0.02620589769647955
Lower middle income,2021-01-18,2954075487,0.3014157877823286,0.5819570367975936,0.5169154690762245,0.3033120667639981,0.15077395500977078,0.06782050874458777,0.052943140944963725,0.5053672979629293,0.01031361832577407,0.028749671555024822
Lower middle income,2021-01-25,2954075487,0.30005711271629515,0.5815794809952153,0.5137606102993387,0.30005711271629515,0.1528772969823272,0.06329836597174313,0.05855803761043097,0.49853492911448455,0.010174182226826216,0.028130628470971093
Lower middle income,2021-02-01,2954075487,0.2883746828000623,0.5677124950739039,0.4274151729878817,0.2953158594220341,0.14388711037851254,0.06250597115125925,0.04314887095415568,0.5160820520001747,0.010532286775513766,0.02583840539481786
Lower middle income,2021-02-08,2954075487,0.27778448730792465,0.5306856513739648,0.46452539063387505,0.2824296314209322,0.12484379972706756,0.04845483783354291,0.034577406709481964,0.44965404967020806,0.009176613258575675,0.023096396926975345
Lower middle income,2021-02-15,2954075487,0.27022854365104254,0.5386388306424968,0.4571676656701237,0.28077082551090043,0.1165400622812535,0.05401768638723869,0.04671084653159849,0.4634037652475025,0.009457219698928621,0.020426966157618708
Lower middle income,2021-02-22,2954075487,0.26206057416362205,0.5436748045903627,0.4516587033617573,0.2997398689208811,0.12148845995235254,0.06117711233815952,0.05488894096754235,0.4634037652475025,0.009457219698928621,0.02081385539082536
Lower middle income,2021-03-01,2954075487,0.2895405107464973,0.5614144089800063,0.4467873322766993,0.32044255108129105,0.13954102635409654,0.07798287928432902,0.0583343788783157,-0.008098118459947002,-1.6526772367238778e-4,0.022709541545307167
Lower middle income,2021-03-08,2954075487,0.2957922575923344,0.5704631216121081,0.462703562624623,0.3260267834850741,0.12611073674671183,0.0661102798382908,0.05359386139266847,-0.008098118459947002,-1.6526772367238778e-4,0.02019488000984858
Lower middle income,2020-03-16,2954075487,0.010363266806920488,0.18112116539280607,0.11510489436296388,0.04616982907643954,-0.029321430581741015,-0.10569050394512786,-0.13083756328731508,-0.41002510711870593,-0.008367859328953182,1.4508769389480396e-4
Lower middle income,2020-11-23,2954075487,0.42255297229906336,0.6612206080256008,0.6225348657972283,0.4289747141706486,0.23761605191589386,0.1683316705572252,0.15371544083555555,1.4067932507634282,0.028710066342110784,0.039964178478015984
Lower middle income,2020-11-30,2954075487,0.447491521931401,0.6580211572406116,0.6211989511771203,0.447491521931401,0.25196013077029744,0.1668983169562668,0.14804271529780658,1.4252761907696263,0.02908726919938013,0.0360906146336402
Lower middle income,2020-12-07,2954075487,0.4592294358491501,0.6366492960011394,0.6238704567932832,0.4926358965494563,0.26782496733704003,0.18637925299890448,0.17762473742627244,1.2465247599051434,0.02543928081439068,0.036351677698343125
Lower middle income,2020-12-14,2954075487,0.4621131713299694,0.6823774013757278,0.651697804278282,0.4646833308336536,0.26991286756536215,0.17941555584070698,0.16573945203524837,1.2348662900550804,0.025201352858266947,0.03344047924121311
Lower middle income,2021-04-19,2954075487,0.7888718603385524,1.1838172408016867,0.9856136011804273,0.7888718603385524,0.5204492597900708,0.34982599888129284,0.30189685603090183,0,0,0.0800831600414685
Lower middle income,2021-04-26,2954075487,0.7746249314064411,1.2026008715799574,1.0193669737747528,0.7943634542242982,0.5427618875284052,0.36805624270259424,0.31982528842248686,0,0,0.1188044115813754
Lower middle income,2021-05-03,2954075487,0.8179501510762012,1.2838116305441591,1.2059919296142245,0.8506358707449004,0.5954154845297662,0.39687497563493757,0.3573810254373757,0,0,0.15164040390007813
Lower middle income,2021-05-10,2954075487,0.8834257152836528,1.4173530074917087,1.3416131532223257,0.8834257152836528,0.5828642622842035,0.3631305021300519,0.34533845701377125,0,0,0.16615787313494607
Lower middle income,2020-05-11,2954075487,0.08490894336963449,0.3409432664321133,0.2914837846284655,0.14607840611025338,0.029182245052437935,-0.05315408601235641,-0.058186996154908355,0.2844408635425752,0.005804915582501535,0.00797444076959703
Lower middle income,2020-05-18,2954075487,0.08938218369640126,0.37807912692911716,0.34584405142699515,0.15090784283338976,0.028733791896392444,-0.05943766486295927,-0.0807319418102151,0.2837773733885062,0.005791374967112372,0.008849807702967477
Lower middle income,2020-05-25,2954075487,0.08706173353842722,0.40296857638109246,0.3856748354662138,0.17597289003745406,0.03332811909824466,-0.06652980084741715,-0.07360472242431605,0.26903841353740937,0.005490579868110395,0.009908886935630294
Lower middle income,2020-06-01,2954075487,0.15527613125187537,0.5217284243523128,0.5181708773275648,0.27644967699984546,0.12651272001428068,0.002340312825480327,-0.013244344379401463,2.6352792253432544,0.053781208680474576,0.014062944627792446
Lower middle income,2020-06-08,2954075487,0.21187294516891994,0.5483750608882092,0.5315665876118619,0.28780695942774126,0.1418912675144009,0.013391560481565364,-0.013269979978986012,2.6401606171910452,0.05388082892226623,0.017162797708831872
Lower middle income,2020-06-15,2954075487,0.3397788437303386,0.744859899248537,0.6374002699208517,0.40928172812884833,0.21079461012343514,0.08346418567730593,0.04457079301195008,2.641298028883734,0.053904041405790484,0.030625960777961665
Lower middle income,2020-06-22,2954075487,0.35748057036205577,0.6470520157905102,0.62736583104855,0.4412433392674355,0.22677214937123497,0.10136934520414916,0.04618387457265832,2.669069831046892,0.054470812878508,0.032681290787881616
Lower middle income,2020-06-29,2954075487,0.3934598500119483,0.7267129352893519,0.6366121299634734,0.4692036167326447,0.2381273689861062,0.12053778248754905,0.1087315337520736,2.636416637035943,0.05380442116399884,0.025736783076322246
Lower middle income,2020-07-06,2954075487,0.3886515368727162,0.7067107018199862,0.6259516449711534,0.4744548662224746,0.22923928208273625,0.13807644981203024,0.09738420115552723,2.1816527396228995,0.04452352529842652,0.028362748470279697
Lower middle income,2021-03-15,2954075487,0.3186554126848184,0.5644571918553759,0.4521731848701353,0.3186554126848184,0.14525387338590648,0.07187833964821189,0.0650960663869107,-0.008098118459947002,-1.6526772367238778e-4,0.02196494310505749
Lower middle income,2021-03-22,2954075487,0.3276356981478556,0.6046165518873706,0.536637687882593,0.3276356981478556,0.1485136730792335,0.08348527758379808,0.06604741505814321,-0.008098118459947002,-1.6526772367238778e-4,0.024634340022875657
Lower middle income,2021-03-29,2954075487,0.3245829546061912,0.6028953257794105,0.5405461267712706,0.3245829546061912,0.15391105777494377,0.07666152697065935,0.06299385047245909,-0.008098118459947002,-1.6526772367238778e-4,0.031602814623673835
Lower middle income,2021-04-05,2954075487,0.3724348478844939,0.6656302244318452,0.6004257770509124,0.3724348478844939,0.17835199602532048,0.09112558582189373,0.05510556779602392,0,0,0.04270618694585851
Lower middle income,2021-04-12,2954075487,0.4898688805834182,0.7417213935782345,0.7127002710823602,0.5006191237766262,0.24647596253629908,0.13405328593954327,0.12727289310268494,0,0,0.06279470542182526
Lower middle income,2020-08-17,2954075487,0.5375199053815264,0.8671565225514679,0.814149682068453,0.5487317764775951,0.29771558258801684,0.19218299997833851,0.17639009696969854,1.5952528033170954,0.03255617965953256,0.042425591543456716
Lower middle income,2020-08-24,2954075487,0.475302831168418,0.8564206137579086,0.7054191612204148,0.5159317481169676,0.27008463005761335,0.17058889125075793,0.1663620854151981,1.5584290997662864,0.031804675505434414,0.040945940796806725
Lower middle income,2020-08-31,2954075487,0.4697959952626734,0.8493782930871574,0.6997592488325568,0.5281571469861522,0.2788352252243003,0.17765964087145633,0.16571902797638197,1.3218801835609117,0.026977146603283916,0.04653137694175653
Lower middle income,2020-09-07,2954075487,0.46817757544245,0.8379086566758083,0.6868089426141584,0.5308470974585067,0.2993765187711721,0.18173785454784663,0.15606010769999834,1.0725363895744267,0.02188849774641687,0.055323129256243005
Lower middle income,2020-09-14,2954075487,0.504746478243804,0.837799383866723,0.7310150610530614,0.5317207859337392,0.3224183610858701,0.18587466195772398,0.16593668914996998,1.1281747782084675,0.02302397506547893,0.05070483156546365
Lower middle income,2020-09-21,2954075487,0.5637449731490198,0.8200859254154572,0.7472420226016849,0.5637449731490198,0.32785471164079594,0.1843485753027267,0.1702165963233894,1.1333405229794304,0.023129398428151645,0.05039525924612907
Lower middle income,2020-09-28,2954075487,0.5426732428342883,0.8254481884227751,0.6872441581230635,0.5426732428342883,0.2906129293627273,0.16934995936576522,0.14336109780038186,1.1630080112970707,0.023734857373409607,0.04711169386579728
Lower middle income,2020-10-05,2954075487,0.5027647788261633,0.7327161992137083,0.6746525710786528,0.5071059666054527,0.2836636170356458,0.16608844889453206,0.13041639938803043,1.050477991835519,0.021438326363990182,0.047271236166620004
Lower middle income,2020-10-12,2954075487,0.46680028340148993,0.5922614816932974,0.5891114250326575,0.46680028340148993,0.2555757297346695,0.14393776061524532,0.1267920276467159,1.103035890468527,0.02251093654017402,0.04400226079937002
Lower middle income,2020-10-19,2954075487,0.43716178487634616,0.6018866088082995,0.5935105615269358,0.43716178487634616,0.22351722409655242,0.1455963547722527,0.12188001310900143,1.1012349886217692,0.022474183441260592,0.03966432155022313
Lower middle income,2020-10-26,2954075487,0.4174166051001386,0.6063489649373941,0.589679665014688,0.4174166051001386,0.22509607183101807,0.1628787099873879,0.1383246032244471,1.100002792621356,0.022449036584109308,0.035549023869612444
Lower middle income,2020-11-02,2954075487,0.43158753670645533,0.64517661406151,0.6032906250151477,0.43158753670645533,0.24329395639788343,0.16836178356232356,0.15907653658688817,1.4305367198483134,0.02919462693567986,0.03300525001106717
Lower middle income,2020-11-09,2954075487,0.43260057558245774,0.651529323406835,0.6101548339977183,0.43260057558245774,0.2463483397400522,0.17598092675643315,0.15515787565386288,1.4055610547630153,0.0286849194849595,0.03814100231894311
Lower middle income,2020-11-16,2954075487,0.4141044605459948,0.6869727086147834,0.6234963844166607,0.4291263963014474,0.24255921115151902,0.1640100517848168,0.15749978498423936,1.4245179163078336,0.029071794210363947,0.03471722386625661
Lower middle income,2020-07-20,2954075487,0.41009942197741617,0.7478280295852714,0.6715774618012027,0.46675606342663156,0.2530327307421271,0.15216695032797675,0.1384193519090297,2.1867237000861386,0.04462701428747221,0.03703361694087948
Lower middle income,2020-07-27,2954075487,0.5142289252830482,0.7636157815244472,0.7276955036052937,0.5142289252830482,0.27134561906680316,0.13918472314977523,0.1265367640682251,2.236390677333562,0.04564062606803187,0.03773475000572996
Lower middle income,2020-08-03,2954075487,0.5338725430163926,0.7584016810195326,0.6965432767321987,0.5338725430163926,0.26104898800630405,0.1547437268577683,0.12239609532696212,1.521463219753891,0.031050269790895736,0.038668240030658364
Lower middle income,2020-08-10,2954075487,0.538010530538322,0.6972855714289222,0.6530531564364457,0.538010530538322,0.27877660197161674,0.15284234755347206,0.10634526764258956,1.5805138434659993,0.0322553845605306,0.04144403233389682
Lower middle income,2020-04-13,2954075487,0.00975220231939712,0.17038842611858698,0.15247201200457214,0.06048755328265843,-0.02989137667857572,-0.11883482042375906,-0.1481594116355046,-0.7033653162070174,-0.014354394208306477,0.004076808481367017
Lower middle income,2020-04-20,2954075487,0.05810534562099403,0.4721914843976849,0.2672460473638439,0.09760603321247961,-0.017778532023627985,-0.09959753396417513,-0.10481544058008133,-0.709526296209083,-0.014480128494062917,0.004265395402199484
Lower middle income,2020-04-27,2954075487,0.04024183415810293,0.20945165470867327,0.20341449052826477,0.07872983087469357,-0.015763444984554106,-0.09410414434893657,-0.10823503769183927,-0.6992421988210192,-0.014270248955531003,0.0052373069232946115
Lower middle income,2020-05-04,2954075487,0.07817841366202825,0.2970878116085777,0.266459098359474,0.13424881741090103,0.017432803407361266,-0.0569409904618891,-0.06377999716039474,0.27538896215492437,0.005620182901120905,0.006929917698477554
Lower middle income,2020-07-13,2954075487,0.4321865940630622,0.6866364554788706,0.623117838284942,0.47254408055654756,0.2430452215625365,0.1456095821646509,0.14395699265308254,2.1753495831592478,0.04439488945222955,0.030819422320334227
Unknown income group,2020-09-07,198489,0.17039784310319364,0.4824052445254908,0.47578411960807676,0.31611416974345674,0.03940176802116333,-0.18514174236547445,-0.2323941240233119,0,0,0
Unknown income group,2020-09-21,198489,0.18342832643100807,0.5001941577730441,0.48195124942897516,0.3182381233971488,0.049970333912450586,-0.1690134364708819,-0.23812703870851512,0,0,0
Unknown income group,2020-08-31,198489,0.21452688483615767,0.4935687035166963,0.48171816055188765,0.3243884777150392,0.0422924649490155,-0.18385033834365816,-0.23249217849779885,0,0,0
Unknown income group,2020-10-05,198489,0.15174211297137757,0.5152543547422944,0.48871650459129895,0.314839380013486,0.03481063552715324,-0.16694824308491876,-0.2676157852590164,0,0,0
Unknown income group,2020-10-12,198489,0.1812094205985134,0.5794467536945828,0.5229703584989946,0.3545413321662542,0.03768525396507819,-0.18636750958840215,-0.22253990962073925,0,0,0
Unknown income group,2020-10-19,198489,0.09879069121776406,0.5884386100894595,0.5842865210973306,0.4072982483073614,0.03673218185376974,-0.2743248585667019,-0.3630857552398274,0,0,0
Unknown income group,2020-09-14,198489,0.14254802691312432,0.5103612868103242,0.4823899405680592,0.3181542041912568,0.04285068414137111,-0.17973779442557963,-0.237359875046084,0,0,0
Unknown income group,2020-10-26,198489,0.08046509181272118,0.5637914001280803,0.5370559848806264,0.37750002633129387,-0.010245725757849537,-0.2970845833200115,-0.3628856266880513,0,0,0
Unknown income group,2020-11-02,198489,0.12935149824619568,0.5814302929301697,0.5741359735060493,0.4143007046708849,0.017789507082049762,-0.305566528323541,-0.3638648162247554,0,0,0
Unknown income group,2020-09-28,198489,0.13915952513913052,0.48420928389029944,0.47017736575789504,0.30401802575464587,0.03269254922434588,-0.17441369422791791,-0.2534590177805651,0,0,0
Unknown income group,2020-07-13,198489,0.20352269599351017,0.549190720002693,0.5024580595326931,0.3406853456651528,0.057645019879599045,-0.21519192980836316,-0.23509952658139308,0,0,0
Unknown income group,2020-07-20,198489,0.13299030489965616,0.5028195187188699,0.4601868907997599,0.2967598407884767,0.02447361449642988,-0.20204789240169585,-0.2425233832808258,0,0,0
Unknown income group,2020-07-27,198489,0.18728788034187838,0.5067493859850932,0.4846069924990421,0.32734339274804314,0.05834917488318405,-0.2123384750851731,-0.24721948238524166,0,0,0
Unknown income group,2020-08-03,198489,0.1659709174699509,0.49163178599651947,0.47568120235341543,0.3261524332281545,0.052260266497427224,-0.2056784564217814,-0.247210640739372,0,0,0
Unknown income group,2020-08-10,198489,0.15556712859095986,0.4976770550861911,0.47531666364597047,0.330133076999671,0.04763250072132175,-0.20506982979822974,-0.2409793270732503,0,0,0
Unknown income group,2020-08-17,198489,0.16184159515159505,0.4997878628600775,0.4871388232482335,0.3302767118078511,0.05061038296206829,-0.2007700419142896,-0.2438542324826828,0,0,0
Unknown income group,2020-08-24,198489,0.17258924921056107,0.4780285574776402,0.4599448018556892,0.2965945086051643,-0.01774836041450639,-0.17386383922829562,-0.19782562318446334,0,0,0
Unknown income group,2020-12-28,198489,0.2130282170843876,0.6068291133561111,0.5893763455096344,0.42054168961984817,0.06269782112072783,-0.299116691874946,-0.3777220484787718,0,0,0
Unknown income group,2021-01-04,198489,0.25335926542349485,0.5950364096794419,0.5704151596753896,0.40095831151460226,0.06663127436709385,-0.31122416815093784,-0.3842348335718838,0,0,0
Unknown income group,2021-01-11,198489,0.18610664425093398,0.5892306838843786,0.5541452988073655,0.36189887456276665,0.03597640235954948,-0.2744438681804912,-0.38458677799925733,0,0,0
Unknown income group,2021-01-18,198489,0.1901471583623748,0.5783003984326114,0.5666188165668183,0.36123654086722184,-0.001522152553270662,-0.2736625058476202,-0.3735385931974295,0,0,0
Unknown income group,2021-01-25,198489,0.1498366808833953,0.5721023986206094,0.5613131406009388,0.33950125644806006,-0.007893673138823202,-0.27577128435669734,-0.3958647435942307,0,0,0
Unknown income group,2021-02-01,198489,0.13944449636455308,0.5807022046902696,0.556240406823639,0.3306899083283728,-0.012050650785401325,-0.23147066746616293,-0.35084965452839034,0,0,0
Unknown income group,2021-02-08,198489,0.14549317383083302,0.5985053709373801,0.572328350316973,0.3263512267729751,-0.017848167484454957,-0.24275818577809608,-0.40761360375044453,0,0,0
Unknown income group,2021-02-15,198489,0.18126505653654007,0.575280218492281,0.5341179592681763,0.2680982911564717,-0.028726184818578915,-0.23859262209461052,-0.2786578543309463,0,0,0
Unknown income group,2021-02-22,198489,0.1295586588289742,0.5207302032267705,0.4646481922678265,0.25077201173431996,-0.04475380176763552,-0.24533598867368403,-0.3096224489860688,0,0,0
Unknown income group,2021-03-01,198489,0.09918922195514154,0.45621592249205234,0.42378327655143117,0.22202891626420895,-0.05070633983342407,-0.2809487559035429,-0.32925155649308374,0,0,0
Unknown income group,2020-11-09,198489,0.1667940588119165,0.5898925729744312,0.5741175886315718,0.42289621196647026,0.09464246783673046,-0.2974854475666854,-0.36280474205859614,0,0,0
Unknown income group,2020-11-16,198489,0.1664722012816085,0.5895820935446716,0.5851922785093469,0.4129555240897147,0.0821145399953919,-0.2988915883607828,-0.364127579841575,0,0,0
Unknown income group,2020-11-23,198489,0.16637390075446454,0.5898791777557962,0.5851880094683747,0.4035336349719527,0.0763701558919652,-0.29940822388507743,-0.366100717076007,0,0,0
Unknown income group,2020-11-30,198489,0.1705428697589839,0.5898679825446596,0.5858288831456034,0.4208570075186075,0.08262559015054169,-0.2998994858495941,-0.35888493685856715,0,0,0
Unknown income group,2020-04-06,198489,0.09198098122340478,0.5453250300465762,0.4916990413953483,0.3021827516089472,-0.07649366912423226,-0.2514375122579148,-0.3772170828721585,0,0,0
Unknown income group,2020-04-13,198489,0.12217491045927205,0.5432836518412194,0.47998557033322564,0.2714961254407064,-0.0716284316836468,-0.27212122408905354,-0.4021774533840003,0,0,0
Unknown income group,2020-04-20,198489,0.11723351323634221,0.531076305438438,0.4800126604007543,0.2788461032245343,-0.08062728786135635,-0.2773476042300818,-0.3780739535756582,0,0,0
Unknown income group,2020-04-27,198489,0.14671301509840534,0.535143489218425,0.4739939719683783,0.2821760477826798,-0.022316213329565838,-0.23087723788250294,-0.3361237816454541,0,0,0
Unknown income group,2020-05-04,198489,0.1809119885257307,0.5358970694497686,0.4823974860942462,0.3088604031908733,-0.034179424204892596,-0.2195062942527023,-0.2611319361274893,0,0,0
Unknown income group,2020-05-11,198489,0.11142950390605508,0.5571184037404453,0.5325238217684003,0.31925000262730857,-0.003990559274565622,-0.1949657410113247,-0.2060801388598604,0,0,0
Unknown income group,2020-05-18,198489,0.18342193524800507,0.5269754242874565,0.5083767111075815,0.3208806884371188,-0.008033340716515857,-0.1656431718320712,-0.2278631174977392,0,0,0
Unknown income group,2020-05-25,198489,0.18050132242409264,0.526575709562395,0.5144060990810243,0.32039157595606976,0.008994393843964284,-0.17213574633684683,-0.22217427102122997,0,0,0
Unknown income group,2020-06-01,198489,0.16368693878712814,0.5244083865596698,0.5132071493281998,0.28933138319511875,-0.00553848688559359,-0.18612005587237207,-0.21194443637888857,0,0,0
Unknown income group,2020-06-08,198489,0.20826700999186532,0.6659033469573973,0.5619753244577146,0.33401993070085306,0.028014435143747955,-0.18665184878298277,-0.23598756274378732,0,0,0
Unknown income group,2020-06-15,198489,0.20253296152464695,0.5702323921486798,0.5312450773947754,0.34553007890287013,0.03100115878742521,-0.18710953583915058,-0.2389740624813826,0,0,0
Unknown income group,2020-06-22,198489,0.20909198967741882,0.5816568699985454,0.5371477912994523,0.35840894885566316,0.026224740361214208,-0.19056947834909702,-0.2401676612921846,0,0,0
Unknown income group,2020-06-29,198489,0.15050685598679084,0.5540997333080901,0.5159847924635161,0.3064975336077108,0.013853399014573707,-0.21790092804312464,-0.23444042614075133,0,0,0
Unknown income group,2020-07-06,198489,0.14769633414326475,0.5152133748036621,0.5040491010655351,0.3015500410904212,0.034404013147892,-0.19846390176305842,-0.2448709613944893,0,0,0
Unknown income group,2020-03-16,198489,0.033295467385226214,0.3930011580466076,0.373538374350048,0.1629180120828666,-0.0966468397742101,-0.4160605229843417,-0.45332099754634536,0,0,0
Unknown income group,2020-03-23,198489,0.0982157101094462,0.48760978758078627,0.3973146491456525,0.22986102754995505,-0.09047311596926177,-0.3817074861379147,-0.393745314858724,0,0,0
Unknown income group,2020-03-30,198489,0.05988769068306442,0.4964627832567716,0.4573087012675285,0.260079294633105,-0.06723671802490302,-0.24907908112159097,-0.38463152522601124,0,0,0
Unknown income group,2020-12-07,198489,0.17816752366046973,0.6118964470450167,0.589649734563588,0.41796296533280536,0.08946185480274618,-0.297669423869158,-0.3582375968811004,0,0,0
Unknown income group,2020-12-14,198489,0.17291885200215357,0.6178818364876059,0.5940395835752734,0.4228029387106221,0.06906059087704602,-0.28851211147361205,-0.3583887452119391,0,0,0
Unknown income group,2020-12-21,198489,0.17286796765760346,0.6172266354886226,0.5859205303307434,0.4236565297976735,0.06374731818378848,-0.29938119677750563,-0.36753200991700685,0,0,0
Unknown income group,2020-01-01,198489,-0.017766283601744093,0.40517232003716247,0.3880727034371126,0.12805690893020275,-0.10578832325387226,-0.32231845863120945,-0.41467437553229464,0,0,0
Unknown income group,2020-01-06,198489,-0.008223258152726688,0.4062989455732654,0.38871710704318346,0.12936291615704437,-0.1100230904824201,-0.2939957559328921,-0.41602149787097703,0,0,0
Unknown income group,2020-01-13,198489,-0.011456918348284677,0.41545355210331464,0.38851876511633676,0.13691811804797047,-0.11131337754572568,-0.2940525121740169,-0.41590077257949554,0,0,0
