World_Bank_income_group,date,population,cumulative_estimated_daily_excess_deaths_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_top_per_100k,cumulative_estimated_daily_excess_deaths_ci_50_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_90_bot_per_100k,cumulative_estimated_daily_excess_deaths_ci_95_bot_per_100k,cumulative_estimated_daily_excess_deaths_raw_estimate_per_100k,cumulative_daily_excess_deaths_per_100k,cumulative_daily_covid_deaths_per_100k
Low income,2020-12-14,685980395,54.77038907390751,114.46935100536945,105.54202283171446,63.73098422139341,19.05251964772509,-10.028872297436658,-42.97723366956506,31.12837500556172,1.0733922415710937,1.3164070089787332
Low income,2020-08-24,685980395,29.41548756037225,72.56584145998823,69.01829615343888,36.20108205881834,8.4958333557155,-12.50069880043804,-38.51328083087851,9.66408623895554,0.33324435306743244,0.7838652590064181
Low income,2020-12-28,685980395,59.48881981806237,121.34552876078232,109.6999911766052,68.44719064381634,23.020288608389734,-5.224091619053522,-43.08046274104884,34.45135285948978,1.1879776848099923,1.4508179931293808
Low income,2020-11-23,685980395,48.298383083717475,104.97715115296182,98.35866056300061,58.138549532946215,16.502042510858107,-10.877465336976892,-42.76300626900225,26.143908224669634,0.901514076712746,1.1780622389361433
Low income,2020-12-21,685980395,56.92957924152852,118.15879315825087,107.58579683958867,65.65312098017243,20.93010812530662,-7.668983914700962,-42.98973354277244,32.78986393252575,1.130684963190543,1.4060605915712794
Lower middle income,2020-01-06,2954075487,0.96493859085598,2.4825795019526886,1.926312929590663,0.96493859085598,-0.3447192965583171,-1.0973421578047657,-2.3469188333973654,0,0,0
Lower middle income,2020-01-20,2954075487,1.9577885062279312,5.12625104970944,3.9424605664371852,1.9577885062279312,-0.6581203426966904,-2.1952308732007477,-4.571229545616303,0,0,0
Lower middle income,2020-01-13,2954075487,1.4737473583621519,3.818721637162628,2.9442892254418176,1.4737473583621519,-0.4821703045590658,-1.6737861883167078,-3.4474736583331267,0,0,0
Lower middle income,2020-02-03,2954075487,2.8924204031367338,7.6075841482453495,5.754788054662377,2.8924204031367338,-1.0372528927531832,-3.088583694802815,-7.095851384913123,-1.116963229053935,-0.02279516793987623,0
Lower middle income,2020-01-01,2954075487,0.4708775240476321,1.1919473368618574,0.9488514950393888,0.4708775240476321,-0.21025617161008256,-0.5898334896367393,-1.247459276291012,0,0,0
Lower middle income,2020-02-10,2954075487,3.336779855245376,8.817953512855395,6.663041968918407,3.336779855245376,-1.2517168733509294,-3.6431013562355608,-8.388454369096271,-2.23392645810787,-0.04559033587975246,0
Lower middle income,2020-02-17,2954075487,3.39408383897632,9.956668708099299,7.525345267342494,3.39408383897632,-1.5691895935627018,-4.813960349263307,-9.631335521986562,-3.25964847734453,-0.06652343831315367,0
Lower middle income,2020-02-24,2954075487,3.4302848955654697,11.101922802727216,8.37152723923516,3.4302848955654697,-1.9013155158235386,-5.932908048039989,-10.547688141844182,-4.28537049658119,-0.08745654074655489,0
Lower middle income,2020-03-02,2954075487,3.5650211183105234,12.48824435675009,9.297208643417473,3.5650211183105234,-2.098091607282594,-7.005382681115584,-10.937241028169893,-5.333390306632276,-0.10884470013535258,0
Lower middle income,2020-01-27,2954075487,2.4444614472787825,6.387057371592127,4.8556351505311035,2.4444614472787825,-0.8455622587426888,-2.74792120027806,-5.780029943946927,0,0,0
Lower middle income,2020-03-09,2954075487,3.654764550400579,13.709827621060063,10.162570020150387,3.654764550400579,-2.1141704236735954,-7.514683360806096,-11.248632029795843,-7.85926062227668,-0.16039307392401386,3.388539001136229e-5
Lower middle income,2020-03-23,2954075487,3.762556939124677,16.475565705660557,11.385979837933025,3.762556939124677,-2.472497117994701,-9.1327991726821,-12.340391200715048,-13.586943747069428,-0.27728456626672304,0.0037920831912715437
Lower middle income,2020-03-30,2954075487,3.7740180000281827,18.082926851141277,12.029281731142396,3.7740180000281827,-2.614936503871223,-9.655896907442557,-13.318771450308832,-16.408622653711532,-0.33486985007574555,0.011578377110036253
Lower middle income,2020-04-06,2954075487,3.748917023226836,19.5754861972124,12.805443072644112,3.748917023226836,-2.8544360796966464,-9.992555828179158,-13.926054273315366,-21.224030972047462,-0.4331434892254584,0.030874092554967942
Lower middle income,2020-12-21,2954075487,98.88169404708327,144.53219566608456,139.74809114197083,104.19439992319508,57.96572978022098,34.49213861969122,32.3303239022105,316.5336562973207,6.4598705366800155,8.192994426347237
Lower middle income,2020-12-28,2954075487,101.30605820406477,147.19326000413434,144.15396827666171,106.68010005394227,60.07244593671113,35.8296914465548,33.28968627910041,326.84112471024537,6.670227034902966,8.385981911775026
Lower middle income,2021-01-04,2954075487,103.54918840004167,149.57756351309496,147.49071969804803,109.05700019609417,61.50138924710876,36.86497577228414,33.885338390329395,330.51332900641614,6.745169979722776,8.579240480322905
Lower middle income,2021-01-11,2954075487,105.70996291469406,152.5103953103474,149.44965122219628,111.72274397674649,62.98503602871622,37.43679423788291,34.54523660382704,334.18138648912344,6.820028295696398,8.762681764198263
Lower middle income,2021-01-18,2954075487,107.81987342917037,154.96678596034752,151.41248377806087,114.38245692520985,64.15136873458574,37.80739622449766,35.35819390738313,337.71895757486396,6.892223623976815,8.963929465083435
Lower middle income,2021-01-25,2954075487,109.92027321818442,157.47101035539018,153.22933823632818,116.74000595853467,65.48535246882271,38.217302487770674,36.122691584776604,341.20870207866534,6.963442899564599,9.160843864380233
Lower middle income,2021-02-01,2954075487,111.93889599778487,159.99907495976365,154.3742126325675,118.21946251939738,66.83748655524231,38.688437637212324,36.684312278514476,344.8212764426666,7.037168906993195,9.341712702143958
Lower middle income,2021-02-08,2954075487,113.88338740894031,162.4020073837619,158.3280445807854,119.61878333150902,68.08366092002593,39.187638658539214,36.92635412548085,347.96885479035797,7.101405199803224,9.503387480632785
Lower middle income,2021-02-15,2954075487,115.77498721449764,164.6702180738602,160.85956379198896,121.05051238521035,69.31086333488709,39.68188796462087,37.37587241946851,351.2126811470905,7.167605737695725,9.646376243736116
Lower middle income,2021-02-22,2954075487,117.60941123364299,168.14627223995018,163.21067969095793,123.06498367734517,70.32699418113144,40.205770103247815,37.80411220583562,354.45650750382305,7.2338062755882255,9.792073231471894
Lower middle income,2021-03-01,2954075487,119.63619480886845,173.03128104158074,165.59185946115633,125.55809395310094,71.66730443440325,40.891610796229074,39.06960344199541,354.3998206746034,7.232649401522519,9.951040022289044
Lower middle income,2021-03-08,2954075487,121.7067406120148,177.99408388286224,167.9260609439757,128.13200295269738,73.24014433783142,41.53800109938569,40.24969396583287,354.34313384538376,7.231492527456813,10.092404182357985
Lower middle income,2020-03-16,2954075487,3.7273074180490227,14.977675778809704,10.777158606386068,3.7273074180490227,-2.2394442537685912,-8.288447042335575,-11.64474668216415,-10.72943637210762,-0.21896808922668617,0.00104949924727499
Lower middle income,2020-11-23,2954075487,86.41540685545642,130.51087625481657,123.45873996241109,92.20716598564925,50.62296250429079,28.90473569857052,27.49858756151744,280.473255115649,5.723943981952021,7.222166391444011
Lower middle income,2020-11-30,2954075487,89.54784750897622,133.91125073539882,126.32869045621372,94.69604859704523,52.11350715374916,30.233435830628075,28.545010058362728,290.45018845103635,5.927554866347681,7.474800693879493
Lower middle income,2020-12-07,2954075487,92.76245355992029,137.41579136036344,130.2025434338476,97.60650517101105,54.0512441148909,31.73047262343577,29.78838322034664,299.1758617703724,6.1056298320484155,7.729262437767894
Lower middle income,2020-12-14,2954075487,95.99724575923007,140.96626259056822,134.86798583698877,101.13236887031938,55.995060818534874,33.19767649846422,31.044292111231584,307.81992580075797,6.282039302056284,7.963345792456386
Lower middle income,2021-04-19,2954075487,140.0610881917321,209.64017799394614,192.4584032270846,146.50281137158225,83.74566775116989,49.14841534182752,47.951711144991,354.1730733577249,7.228021905259691,11.938907233483299
Lower middle income,2021-04-26,2954075487,145.4834627115772,214.5384211383222,199.03942303680614,151.54016660655202,88.07737372844008,53.53474144105575,51.10810388157916,354.1730733577249,7.228021905259691,12.770538114552927
Lower middle income,2021-05-03,2954075487,151.2091137691106,219.4988625104056,209.2152067743066,155.8158243406135,92.45748766763087,58.74639891305251,54.9373903326127,354.1730733577249,7.228021905259691,13.832020941853473
Lower middle income,2021-05-10,2954075487,157.39309377609618,222.28605526397686,220.40464483733473,160.7265569585851,98.2229173156552,64.95495821901879,58.788484121988155,354.1730733577249,7.228021905259691,14.995126053798096
Lower middle income,2020-05-11,2954075487,5.647224197137934,28.014726482018357,16.896088713122264,7.062274327495085,-2.3161325578142358,-9.547634245303348,-12.847581650151803,-32.0901588708248,-0.6549012014454041,0.2302611774795178
Lower middle income,2020-05-18,2954075487,6.2728994830127425,29.279724224943436,18.820372300543365,7.718622055493144,-2.6456790954398044,-9.963697899344064,-12.184746614129182,-30.10371725710526,-0.6143615766756175,0.29220983140029017
Lower middle income,2020-05-25,2954075487,6.882331617781733,30.553354132605257,20.291974222880572,8.851181931196221,-2.3331876745751634,-9.916840622445882,-10.97588180356973,-28.220448362343394,-0.5759275175988448,0.3615720399497023
Lower middle income,2020-06-01,2954075487,7.969264536544861,32.48850187160418,22.42263143141391,10.442012959597974,-1.435082724000092,-9.218511431990025,-9.995676131445471,-9.773493784940609,-0.19945905683552273,0.4600126523442493
Lower middle income,2020-06-08,2954075487,9.4523751527273,35.64747320922939,26.182813952141352,13.031748478112096,-0.35463675031566966,-8.76103369471796,-10.27790904970889,8.707630535396703,0.1777067456203409,0.5801522363060725
Lower middle income,2020-06-15,2954075487,11.830827058839672,38.87218925402185,30.144909281434696,16.55488087547636,1.8806928204979656,-7.887915649242364,-12.287308111055676,27.196716737582843,0.5550350354608744,0.7945339617518041
Lower middle income,2020-06-22,2954075487,14.33319105137406,42.19084493748952,34.11841119250096,19.109901208159414,3.7485752361373885,-6.692818150323418,-10.772403581628021,45.88020555491108,0.9363307256104303,1.0233029972669754
Lower middle income,2020-06-29,2954075487,17.087410001457698,45.47527025461803,38.12210339025194,22.48521395045931,5.415466819040131,-5.241892524027127,-7.252072260822659,64.33512201416268,1.3129616737584222,1.203460478801231
Lower middle income,2020-07-06,2954075487,19.807970759566714,47.4327257258909,42.21104804768232,24.944300220635327,7.631627219175995,-0.9587296242419944,-5.647397286243506,79.60669119152298,1.6246263508474077,1.401999718093189
Lower middle income,2021-03-15,2954075487,123.93732850080853,183.12178078343123,170.21181023798914,129.9789579625437,73.83397271439298,42.33430288911524,40.94878696511166,354.2864470161642,7.230335653391105,10.246158784093387
Lower middle income,2021-03-22,2954075487,126.23077838784353,188.44350548388547,172.47659876687203,133.2750320190658,74.53753342476011,43.132664830585824,41.68982455300871,354.22976018694453,7.229178779325398,10.418599164253516
Lower middle income,2021-03-29,2954075487,128.50285907008686,193.8798393970704,176.1183401395754,136.27260347528352,75.41465452385538,43.65192993670913,42.59733114149239,354.1730733577249,7.228021905259691,10.639818866619233
Lower middle income,2021-04-05,2954075487,131.1099030052783,199.4791654066984,180.8088607416108,139.38168059739357,77.02909971152783,44.28980903746239,43.7866563230564,354.1730733577249,7.228021905259691,10.938762175240242
Lower middle income,2021-04-12,2954075487,134.53898516936223,205.17128689484446,185.92530891552815,142.57488282968876,79.36204856152995,45.08956583322177,45.02776486586684,354.1730733577249,7.228021905259691,11.378325113193018
Lower middle income,2020-08-17,2954075487,40.56939620138508,76.82935986033485,66.4831539324096,44.686238185550145,21.21574675727186,8.863113515561608,6.4713834655028055,158.67654798133455,3.2382968975782553,2.9988792903178783
Lower middle income,2020-08-24,2954075487,43.89651601956402,81.6112817735919,71.01108528460288,48.83122124570409,22.93233523705576,11.891473679893453,8.692351507860456,169.58555167969854,3.4609296261162963,3.2855008758955253
Lower middle income,2020-08-31,2954075487,47.18508798640272,85.52689262596596,75.47521276434559,52.376080634534674,24.542132595967498,13.669847326010455,10.830581183896165,178.83871296462493,3.649769652339284,3.6112205144878207
Lower middle income,2020-09-07,2954075487,50.46233101449988,89.44239054142271,82.69207330134886,55.535203581321376,26.786274807169093,14.762268079910445,12.870308941082415,186.34646769164593,3.8029891365642023,3.998482419281522
Lower middle income,2020-09-14,2954075487,53.9955563622065,93.36397612913349,89.16753289697947,58.456451957010316,29.17486347932567,16.06339071361451,14.852937386413519,194.2436911391052,3.9641569620225545,4.353416240239768
Lower middle income,2020-09-21,2954075487,57.941771174249645,97.3032507206094,93.93189992341019,61.80683972840593,32.59585643618846,17.317411224517144,16.90274332772861,202.1770747999612,4.126062751019616,4.706183054962672
Lower middle income,2020-09-28,2954075487,61.74048387408966,102.37815485729075,97.07565758380167,64.7272877373217,34.69153030485535,18.873790629904818,18.502860940077504,210.3181308790407,4.292206752633483,5.0359649120232515
Lower middle income,2020-10-05,2954075487,65.25983732587281,108.86041162774265,100.25341370494628,68.52409945941463,36.28163973761352,21.048024230886355,19.659245367893288,217.67147682188929,4.442275037181415,5.3668635651895915
Lower middle income,2020-10-12,2954075487,68.52743930968323,111.89286632363947,103.46651116263958,72.46611288796446,37.960955222641246,22.527375613134357,20.666809692200005,225.392728055169,4.599851592962633,5.674879390785182
Lower middle income,2020-10-19,2954075487,71.58757180381767,115.00364993938356,106.877899870614,76.24558196301989,40.07944057570441,23.814433430331395,21.865805164663445,233.1013729755214,4.757170877051457,5.952529641636744
Lower middle income,2020-10-26,2954075487,74.50948803951863,118.03405531536477,110.22540146126809,79.8132071321478,41.58120410789882,25.08259997096774,23.103800030024214,240.8013925238709,4.914314133140222,6.201372808724031
Lower middle income,2020-11-02,2954075487,77.5306007964638,121.2620966530751,113.62346779345569,82.61056781281978,43.582990154881635,25.982970934545193,24.233975851201834,250.8151495628091,5.118676521689981,6.432409558801501
Lower middle income,2020-11-09,2954075487,80.55880482554102,124.34318467643897,116.97445412455131,86.47909113119543,46.09030465817948,26.857878002281744,25.320080980778876,260.6540769461502,5.319470958084697,6.699396575034103
Lower middle income,2020-11-16,2954075487,83.45753604936299,127.50562923645485,120.22487565950942,89.38947808853841,48.51547518113814,27.79787657654545,26.42257947566855,270.625702360305,5.5229735175572445,6.9424171420978995
Lower middle income,2020-07-20,2954075487,25.70397287185006,53.58926555479555,50.593603996078265,31.56774980353582,11.768442829641371,1.3752538550828575,-1.0205702530043992,110.14120417424068,2.2477796770253207,1.876970992921685
Lower middle income,2020-07-27,2954075487,29.303575348831398,62.7383049746752,55.23223915728124,34.11947045528347,14.091881769873853,2.699957973611366,0.617860710710483,125.79593891557565,2.5672640595015435,2.1411142429617946
Lower middle income,2020-08-03,2954075487,33.04068314994615,69.16453270320424,58.964894655950324,37.974708310862425,16.179190194879215,3.5577647694026786,3.0076419401068004,136.4461814538529,2.7846159480378136,2.411791923176403
Lower middle income,2020-08-10,2954075487,36.806756863714405,72.48014733711834,62.711050423681286,40.80673745999028,18.610638073062468,5.856444318796102,4.265812808797955,147.5097783581149,3.010403639961528,2.701900149513681
Lower middle income,2020-04-13,2954075487,3.8171824394626155,21.123257561861998,13.578635478074514,3.824624653985624,-3.2721451467448817,-10.340873498731215,-13.307630092301022,-26.14758818549658,-0.5336242486836037,0.05941175192453706
Lower middle income,2020-04-20,2954075487,4.223919858809574,22.65478617212143,14.541035745058535,4.461149742628052,-3.351995338562558,-10.634452990350523,-12.526101386913655,-31.114272258960163,-0.6349851481420442,0.08926951973993344
Lower middle income,2020-04-27,2954075487,4.505612697916295,24.287640298278337,15.514313808061429,5.120955319800209,-3.526920310193065,-10.716836854051902,-13.089002496404932,-36.0089676507073,-0.7348768908307612,0.12593066820299573
Lower middle income,2020-05-04,2954075487,5.052861593550492,26.15285398679465,16.20604778102499,6.17257375114599,-3.150515542592945,-9.770705333133662,-12.979638321718713,-34.08124491562283,-0.6955356105229149,0.17444009209233863
Lower middle income,2020-07-13,2954075487,22.83327691800815,49.058353785017275,46.15712950325048,28.158023225932027,10.016566949708528,0.31008520278702034,-3.9326264208728197,94.83413827363772,1.9353905770130146,1.6177356743355287
Unknown income group,2020-09-07,198489,26.92024346297324,108.18519352436938,102.15414003914063,60.970855482301616,-4.782573997460582,-49.13965702755819,-57.66324953539695,0,0,0
Unknown income group,2020-09-21,198489,29.20207793638216,114.51145458605781,108.749593079378,66.66015412373473,-4.989177704546452,-51.418268661686575,-60.99165793167915,0,0,0
Unknown income group,2020-08-31,198489,25.727458561250884,104.98094316171783,98.9642502517507,57.82945055860341,-4.670091180979699,-48.01639358411971,-56.03649066723377,0,0,0
Unknown income group,2020-10-05,198489,31.238389403155722,120.76914879242865,115.3367907999689,70.79215957129502,-4.000371252292299,-53.394336641421326,-64.63918155295622,0,0,0
Unknown income group,2020-10-12,198489,32.506855347345315,123.92260548427167,118.63255234277639,72.77895599610744,-2.94632829051495,-54.65648809872463,-66.1969609203014,0,0,0
Unknown income group,2020-10-19,198489,33.19839018586966,127.33931270390755,121.9187979175617,73.06227004722327,-2.251413787057478,-57.1980883854034,-67.72633524801311,0,0,0
Unknown income group,2020-09-14,198489,27.918079651365108,111.39848302320529,105.44010257822046,63.989038493241644,-4.881094790485224,-50.30738924109449,-59.324768660719535,0,0,0
Unknown income group,2020-10-26,198489,33.76164582855871,130.7475990727526,125.19506255456106,75.55973064739605,-2.0267221307853407,-59.73828777221977,-69.31813464265379,0,0,0
Unknown income group,2020-11-02,198489,34.66710631628209,134.19738552928587,128.49762154675344,78.780237778337,-3.169946454745699,-62.285341485793055,-70.86631085070508,0,0,0
Unknown income group,2020-09-28,198489,30.17619461235608,117.63463867658353,112.04083463968328,68.77057891562944,-5.006969891579701,-52.413594624273934,-62.765871056143105,0,0,0
Unknown income group,2020-07-13,198489,17.39204083774557,80.79540429393433,76.76072528488011,41.027482400114266,-6.830964283142758,-40.46012790956913,-45.38834210949201,0,0,0
Unknown income group,2020-07-20,198489,18.32297297204316,84.60743585774601,79.94312586393812,43.455786389984354,-4.197331853627526,-41.14604102761478,-46.58788773590639,0,0,0
Unknown income group,2020-07-27,198489,19.633988134436315,88.41617150489594,83.05780674226867,45.717359553274264,-4.108267297164782,-42.13539505712438,-48.2310291581322,0,0,0
Unknown income group,2020-08-03,198489,20.795784556725966,92.31344866230354,86.18675215837737,48.540383862254,-4.259159360845236,-43.35383389274283,-49.88895837905199,0,0,0
Unknown income group,2020-08-10,198489,21.884754456862687,95.99652719065111,89.35955891338996,50.68628553371149,-4.34131315729084,-44.71368669327356,-51.53973715730873,0,0,0
Unknown income group,2020-08-17,198489,23.01764562292385,99.18684871924535,92.55934537915562,53.408116041028826,-4.415849585366001,-46.11907698667359,-53.191998543151115,0,0,0
Unknown income group,2020-08-24,198489,24.22577036739778,101.8694405427028,95.75994537065732,56.09505575114936,-4.557367568271804,-47.50385634896483,-54.409045417749184,0,0,0
Unknown income group,2020-12-28,198489,44.517265453363194,155.07371334813683,150.03963026765868,101.59838852205833,5.7996610065656675,-81.8624778249596,-82.73218394428118,0,0,0
Unknown income group,2021-01-04,198489,46.290780311327666,159.32399980429108,154.23479634170488,104.37924430879687,7.566233952373691,-83.05040074478363,-85.42182777928436,0,0,0
Unknown income group,2021-01-11,198489,47.5935268210842,163.54629336270887,158.35941112889552,107.67245913036135,8.461450858394356,-84.19576835289844,-88.11393522527916,0,0,0
Unknown income group,2021-01-18,198489,48.92455692962082,167.78296985819705,162.53276604903414,110.97237099963733,9.391844989581285,-85.34029168683179,-90.75096440931523,0,0,0
Unknown income group,2021-01-25,198489,49.973413695804595,171.9921915560872,165.6182926391233,114.26285412787706,10.301879635629033,-86.47136923723446,-93.52201761447483,0,0,0
Unknown income group,2021-02-01,198489,50.949525170356466,176.162189002783,168.61289702364425,116.90167043942492,11.187067621887916,-87.65358451600235,-95.02465416105112,0,0,0
Unknown income group,2021-02-08,198489,51.96797738717229,179.93141859060734,171.688355548653,118.02788697343075,11.323863952275113,-88.67154875163128,-96.4638401110034,0,0,0
Unknown income group,2021-02-15,198489,53.236832782928076,183.6702443054846,174.79536082437215,119.09690742946478,11.336505557948772,-89.6987505368466,-97.73487100987167,0,0,0
Unknown income group,2021-02-22,198489,54.1437433947309,186.571844529384,177.90802574304715,120.13588375710084,11.199212314722079,-90.96122174324269,-98.9562126585289,0,0,0
Unknown income group,2021-03-01,198489,54.838067948416885,189.47016674160432,180.87450867890718,121.19679242327216,11.134751840406867,-92.09156134472387,-100.92285394985369,0,0,0
Unknown income group,2020-11-09,198489,35.834664727965496,137.79950775914736,131.0358819880918,81.0508090890131,-2.2294958786961208,-64.8381980550068,-72.34150504887391,0,0,0
Unknown income group,2020-11-16,198489,36.99997013693676,138.23293389103196,133.57559108142556,83.6110899547418,-1.3478112140946448,-67.38709111389782,-73.79434836168122,0,0,0
Unknown income group,2020-11-23,198489,38.16458744221801,138.1935566714585,136.1141944201178,85.90020071976399,-0.4658304511413367,-69.94979613342986,-75.26303605574661,0,0,0
Unknown income group,2020-11-30,198489,39.3583875305309,141.14735161801232,138.19990411253454,88.18005319218929,0.40752336783248383,-72.46199069143984,-76.7286959068725,0,0,0
Unknown income group,2020-04-06,198489,1.0982040127278727,38.49876825865494,36.551756721513975,14.675005087018869,-8.93126676995979,-30.4382957210355,-34.366939087433,0,0,0
Unknown income group,2020-04-13,198489,1.953428385942777,38.98010311079837,38.19084217932751,16.119040843705676,-9.124588937533607,-31.51953204346756,-37.18218126112101,0,0,0
Unknown income group,2020-04-20,198489,2.7740629785971724,41.74408246072073,37.88887749065398,17.848939391956073,-10.01346030617567,-32.29058788218699,-39.828698936150616,0,0,0
Unknown income group,2020-04-27,198489,3.80105408428601,44.44677764264675,41.440073542091156,19.881563419413045,-10.235547583078338,-32.83119045474184,-39.98284009014785,0,0,0
Unknown income group,2020-05-04,198489,5.067438003966125,47.36368295250267,44.839310690407515,22.365895667588234,-10.621930109454043,-32.96776344062428,-39.412426430328594,0,0,0
Unknown income group,2020-05-11,198489,5.84744453130851,50.01568499950592,48.25990739747037,24.079187000629496,-11.285049791247552,-32.669270428448236,-38.74951841566922,0,0,0
Unknown income group,2020-05-18,198489,7.131398078044547,53.104171056913216,51.65666756014464,25.69226874922742,-12.008653332596014,-33.91925665092949,-37.56041452366088,0,0,0
Unknown income group,2020-05-25,198489,8.394907335013194,56.26060559426501,55.113973821825034,27.241406520156044,-12.681938008682396,-34.30949113590389,-37.20329835770936,0,0,0
Unknown income group,2020-06-01,198489,9.540715906523092,59.49150104979321,57.780352922400354,28.833131949000123,-13.168744498848788,-34.83142154854381,-36.328699196197185,0,0,0
Unknown income group,2020-06-08,198489,10.99858497646615,62.718304664323625,61.558983699298565,30.38174494641115,-12.972643452842554,-35.38457180961297,-37.033473644260596,0,0,0
Unknown income group,2020-06-15,198489,12.416315707138677,65.76579831150711,64.69435715220533,31.95721242072247,-12.755635341330576,-35.78435993399617,-38.706292081630274,0,0,0
Unknown income group,2020-06-22,198489,13.87995963488061,69.22900301260493,67.6565092042057,34.46964880224439,-12.572062158802076,-37.11834628243985,-40.38746571067556,0,0,0
Unknown income group,2020-06-29,198489,14.933507626788145,73.10770114576157,70.59108290151659,36.21766271813981,-12.125849720146046,-38.52127504399719,-42.028548693660824,0,0,0
Unknown income group,2020-07-06,198489,15.967381965790999,76.95106925391548,73.70699358230107,38.64781455162153,-9.474005965462263,-39.47103264872237,-43.74264542342225,0,0,0
Unknown income group,2020-03-16,198489,-0.6523866613835354,31.972240345346883,30.134033996193523,10.30011965293967,-9.674564090032732,-27.384274921713356,-31.542981231471195,0,0,0
Unknown income group,2020-03-23,198489,0.03512330938258801,34.71848799348989,32.60189833856058,12.27525342316869,-10.171883752068094,-28.524465732689194,-32.17518725224869,0,0,0
Unknown income group,2020-03-30,198489,0.454337144164039,37.47820189106214,34.33436410757678,12.715601306122306,-9.662325115612997,-29.49791087633353,-32.78163414595777,0,0,0
Unknown income group,2020-12-07,198489,40.60556019615418,144.20231366172595,141.04402807102204,91.01082591485152,1.2104719391262413,-74.96965386960754,-78.22172092812451,0,0,0
Unknown income group,2020-12-14,198489,41.81599216016926,147.2531280317729,143.46542959898835,94.37641327251887,2.9404193083066454,-77.47837508609112,-79.6878904295032,0,0,0
Unknown income group,2020-12-21,198489,43.02606793377248,150.7928928313878,146.1232056713826,97.86621852223875,3.9766567119833676,-80.08812960492978,-81.16958482149339,0,0,0
Unknown income group,2020-01-01,198489,-0.12436398521220865,2.836206240260138,2.716508924059788,0.8963983625114194,-0.7405182627771059,-2.256229210418466,-2.9027206287260627,0,0,0
Unknown income group,2020-01-06,198489,-0.18192679228129546,5.6802988592729955,5.435589981966513,1.8019387756107297,-1.483958863946985,-4.3141995019487105,-5.814871113822901,0,0,0
Unknown income group,2020-01-13,198489,-0.2621252207192882,8.588473723996197,8.15522133778087,2.7105537947274634,-2.2631525067670646,-6.372567087166829,-8.726176521879369,0,0,0
Unknown income group,2020-01-20,198489,-0.33777310912644126,11.442960739254648,10.884445457509996,3.6172101826277814,-3.0389256326267535,-8.414013923445507,-11.638448831159577,0,0,0
Unknown income group,2020-01-27,198489,-0.4528784982292916,14.28609948432228,13.603681310959296,4.343597486616581,-3.8131261507320255,-10.455750053700545,-14.546363488359306,0,0,0
Unknown income group,2020-02-03,198489,-0.5353766317255955,16.54873143638168,16.30864868789624,5.19740890329494,-4.646933546814843,-12.350547847820406,-17.427815091363755,0,0,0
Unknown income group,2020-02-10,198489,-0.5843748319946473,19.260283044557024,19.010001412684428,6.0419295749774085,-5.421207807045967,-13.468971916376823,-20.427386273284878,0,0,0
Unknown income group,2020-02-17,198489,-0.6711771580159019,21.94521519556209,21.60528814804023,6.798975789325094,-6.393835709205299,-16.611170713874095,-23.495946818221682,0,0,0
Unknown income group,2020-02-24,198489,-0.784741950067042,24.530413405019445,23.895270216341906,6.9248509746666755,-7.404825674917283,-19.754026733430564,-26.575406749440106,0,0,0
Unknown income group,2020-03-02,198489,-0.8404120904986722,26.894142672860387,25.85163342315754,7.583777018294767,-8.249416851004712,-22.792826801887454,-29.793449426772046,0,0,0
Unknown income group,2020-03-09,198489,-0.8854549330801189,29.452524812172935,28.02943502175836,9.317345855302026,-8.916596690530728,-25.04535379235381,-30.66013052519401,0,0,0
Unknown income group,2021-03-08,198489,55.795529660039506,192.37636217587888,184.0047708363344,121.79375603869633,11.27048891232937,-93.45136530580032,-102.34118924668107,0,0,0
Unknown income group,2021-03-15,198489,56.718494052605614,195.33381229584495,187.1340515056308,123.74502199975524,11.797075873230916,-94.77224036049383,-103.76842831839106,0,0,0
Unknown income group,2021-03-22,198489,57.62755690624766,198.3256020291407,190.2517210660305,125.77621125207942,12.482268641376836,-96.11833354360952,-105.16250036104334,0,0,0
Unknown income group,2021-03-29,198489,58.38231499286427,202.10510361782076,193.68419507818092,126.33457104386954,13.032020732737802,-97.41988793046069,-106.52571269724716,0,0,0
Unknown income group,2021-04-05,198489,59.7188644042055,205.55377847504616,197.54492336019456,126.95703899887263,12.634630937668884,-98.32339636282167,-107.8994740804625,0,0,0
Unknown income group,2021-04-12,198489,61.0182307357788,208.47126200614233,201.54373079717683,127.64127187412929,11.499151640848087,-99.23072258834262,-109.26624467315192,0,0,0
Unknown income group,2021-04-19,198489,62.28599545869088,211.9994114863388,205.52703015178702,128.49859469928415,11.517093041439662,-100.08285858292467,-110.63739463140116,0,0,0
Unknown income group,2021-04-26,198489,63.30778021786042,214.97041781776417,209.51798253517353,130.12031033712947,11.461495840077273,-101.1909274885026,-111.9853335456303,0,0,0
Unknown income group,2021-05-03,198489,64.06842913224274,217.66661400511387,210.47169076665355,130.82626924220628,10.639405634630645,-102.47788871023558,-113.8970765957938,0,0,0
Unknown income group,2021-05-10,198489,64.84550203182874,220.36706507540612,211.95028782436236,132.14312368403037,10.31883216876789,-103.76210320165715,-115.84833752433889,0,0,0
